fyear,sgvkey,sconm,stic,cgvkey,cconm,ctic,salecs,srcdate
2019,163765,COOPER-STANDARD HOLDINGS INC,CPS,011217,VOLVO AB,VLVLY,,2019-12-31
2019,163765,COOPER-STANDARD HOLDINGS INC,CPS,015172,FIAT CHRYSLER AUTOMOBILES NV,FCAU,373.008,2019-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,004839,FORD MOTOR CO,F,570.105,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,005073,GENERAL MOTORS CO,GM,451.333,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,019661,TOYOTA MOTOR CORP,TM,,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,100737,VOLKSWAGEN AG,VWAGY,118.772,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,019113,NISSAN MOTOR CO LTD,NSANY,,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,017828,MERCEDES BENZ GROUP AG,MBGYY,95.018,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,015537,BAYERISCHE HYPO- & VEREINSBK,HVMGY,,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,203890,TATA MOTORS LTD,TTM,,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,005691,HONDA MOTOR CO LTD,HMC,,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,011217,VOLVO AB,VLVLY,,2020-12-31
2020,163765,COOPER-STANDARD HOLDINGS INC,CPS,015172,FIAT CHRYSLER AUTOMOBILES NV,FCAU,261.298,2020-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,004839,FORD MOTOR CO,F,559.246,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,005073,GENERAL MOTORS CO,GM,396.132,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,019661,TOYOTA MOTOR CORP,TM,,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,100737,VOLKSWAGEN AG,VWAGY,116.51,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,019113,NISSAN MOTOR CO LTD,NSANY,,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,017828,MERCEDES BENZ GROUP AG,MBGYY,93.208,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,015537,BAYERISCHE HYPO- & VEREINSBK,HVMGY,,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,012260,JAGUAR PLC,JAGRY,,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,005691,HONDA MOTOR CO LTD,HMC,,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,011217,VOLVO AB,VLVLY,,2021-12-31
2021,163765,COOPER-STANDARD HOLDINGS INC,CPS,101276,STELLANTIS NV,STLA,326.227,2021-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,004839,FORD MOTOR CO,F,631.348,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,005073,GENERAL MOTORS CO,GM,479.824,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,019661,TOYOTA MOTOR CORP,TM,,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,100737,VOLKSWAGEN AG,VWAGY,126.27,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,019113,NISSAN MOTOR CO LTD,NSANY,,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,017828,MERCEDES BENZ GROUP AG,MBGYY,101.016,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,015537,BAYERISCHE HYPO- & VEREINSBK,HVMGY,,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,012260,JAGUAR PLC,JAGRY,,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,005691,HONDA MOTOR CO LTD,HMC,,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,011217,VOLVO AB,VLVLY,,2022-12-31
2022,163765,COOPER-STANDARD HOLDINGS INC,CPS,101276,STELLANTIS NV,STLA,353.555,2022-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,004839,FORD MOTOR CO,F,703.97,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,005073,GENERAL MOTORS CO,GM,478.699,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,019661,TOYOTA MOTOR CORP,TM,,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,100737,VOLKSWAGEN AG,VWAGY,140.794,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,019113,NISSAN MOTOR CO LTD,NSANY,140.794,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,017828,MERCEDES BENZ GROUP AG,MBGYY,,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,015537,BAYERISCHE HYPO- & VEREINSBK,HVMGY,,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,012260,JAGUAR PLC,JAGRY,,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,005691,HONDA MOTOR CO LTD,HMC,,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,011217,VOLVO AB,VLVLY,,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,101276,STELLANTIS NV,STLA,366.064,2023-12-31
2023,163765,COOPER-STANDARD HOLDINGS INC,CPS,017828,MERCEDES BENZ GROUP AG,MBGYY,112.635,2023-12-31
2020,163806,NET ELEMENT INC,NETE,025157,FIRST DATA CORP,FDC,6.571,2020-12-31
2015,163887,ORCHIDS PAPER PRODUCTS,TISUQ,004016,DOLLAR GENERAL CORP,DG,57.272,2015-12-31
2015,163887,ORCHIDS PAPER PRODUCTS,TISUQ,004560,FAMILY DOLLAR STORES,FDO,20.214,2015-12-31
2016,163887,ORCHIDS PAPER PRODUCTS,TISUQ,004016,DOLLAR GENERAL CORP,DG,59.218,2016-12-31
2016,163887,ORCHIDS PAPER PRODUCTS,TISUQ,004560,FAMILY DOLLAR STORES,FDO,23.029,2016-12-31
2017,163887,ORCHIDS PAPER PRODUCTS,TISUQ,004016,DOLLAR GENERAL CORP,DG,46.533,2017-12-31
2017,163887,ORCHIDS PAPER PRODUCTS,TISUQ,004560,FAMILY DOLLAR STORES,FDO,24.017,2017-12-31
2017,163887,ORCHIDS PAPER PRODUCTS,TISUQ,011259,WALMART INC,WMT,30.021,2017-12-31
2018,163887,ORCHIDS PAPER PRODUCTS,TISUQ,004016,DOLLAR GENERAL CORP,DG,42.285,2018-12-31
2018,163887,ORCHIDS PAPER PRODUCTS,TISUQ,004560,FAMILY DOLLAR STORES,FDO,28.754,2018-12-31
2018,163887,ORCHIDS PAPER PRODUCTS,TISUQ,011259,WALMART INC,WMT,50.742,2018-12-31
2015,163921,WILLIAMS PARTNERS LP,WPZ,027786,EXPAND ENERGY CORP,EXE,1319.58,2015-12-31
2016,163921,WILLIAMS PARTNERS LP,WPZ,027786,EXPAND ENERGY CORP,EXE,1050.84,2016-12-31
2017,163921,WILLIAMS PARTNERS LP,WPZ,027786,EXPAND ENERGY CORP,EXE,801,2017-12-31
2020,163930,GENCO SHIPPING & TRADING,GNK,013312,BHP GROUP LTD,BHP,,2020-12-31
2021,163930,GENCO SHIPPING & TRADING,GNK,144435,BUNGE GLOBAL SA,BG,,2021-12-31
2022,163930,GENCO SHIPPING & TRADING,GNK,144435,BUNGE GLOBAL SA,BG,,2022-12-31
2015,163939,ALON USA ENERGY INC,ALJ,114628,GOLDMAN SACHS GROUP INC,GS,,2015-12-31
2016,163939,ALON USA ENERGY INC,ALJ,114628,GOLDMAN SACHS GROUP INC,GS,,2016-12-31
2016,163946,CF INDUSTRIES HOLDINGS INC,CF,134464,CHS INC,9919B,442.2,2016-12-31
2017,163946,CF INDUSTRIES HOLDINGS INC,CF,134464,CHS INC,9919B,454.3,2017-12-31
2018,163946,CF INDUSTRIES HOLDINGS INC,CF,134464,CHS INC,9919B,620.06,2018-12-31
2019,163946,CF INDUSTRIES HOLDINGS INC,CF,134464,CHS INC,9919B,688.5,2019-12-31
2020,163946,CF INDUSTRIES HOLDINGS INC,CF,134464,CHS INC,9919B,536.12,2020-12-31
2021,163946,CF INDUSTRIES HOLDINGS INC,CF,134464,CHS INC,9919B,915.32,2021-12-31
2022,163946,CF INDUSTRIES HOLDINGS INC,CF,134464,CHS INC,9919B,1454.18,2022-12-31
2023,163946,CF INDUSTRIES HOLDINGS INC,CF,134464,CHS INC,9919B,862.03,2023-12-31
2015,163963,COLUMBIA PROPERTY TRUST INC,CXP,009899,AT&T INC,T,22.003,2015-12-31
2015,163963,COLUMBIA PROPERTY TRUST INC,CXP,185689,PERSHING GOLD CORP,PGLC,18.278,2015-12-31
2015,163963,COLUMBIA PROPERTY TRUST INC,CXP,008007,WELLS FARGO & CO,WFC,28.538,2015-12-31
2015,163963,COLUMBIA PROPERTY TRUST INC,CXP,012138,PRICE (T. ROWE) GROUP,TROW,15.411,2015-12-31
2015,163963,COLUMBIA PROPERTY TRUST INC,CXP,013714,PARAMOUNT GLOBAL,PARA,15.565,2015-12-31
2015,163963,COLUMBIA PROPERTY TRUST INC,CXP,004864,FOSTER WHEELER AG,FWLT,12.85,2015-12-31
2015,163963,COLUMBIA PROPERTY TRUST INC,CXP,028838,CREDIT SUISSE GROUP,CS,19.675,2015-12-31
2015,163963,COLUMBIA PROPERTY TRUST INC,CXP,062634,ALTABA INC,AABA,13.616,2015-12-31
2016,163963,COLUMBIA PROPERTY TRUST INC,CXP,009899,AT&T INC,T,22.278,2016-12-31
2016,163963,COLUMBIA PROPERTY TRUST INC,CXP,185689,PERSHING GOLD CORP,PGLC,18.471,2016-12-31
2016,163963,COLUMBIA PROPERTY TRUST INC,CXP,008007,WELLS FARGO & CO,WFC,28.64,2016-12-31
2016,163963,COLUMBIA PROPERTY TRUST INC,CXP,013714,PARAMOUNT GLOBAL,PARA,15.778,2016-12-31
2016,163963,COLUMBIA PROPERTY TRUST INC,CXP,004864,FOSTER WHEELER AG,FWLT,12.646,2016-12-31
2016,163963,COLUMBIA PROPERTY TRUST INC,CXP,028838,CREDIT SUISSE GROUP,CS,16.082,2016-12-31
2016,163963,COLUMBIA PROPERTY TRUST INC,CXP,062634,ALTABA INC,AABA,14.423,2016-12-31
2017,163963,COLUMBIA PROPERTY TRUST INC,CXP,009899,AT&T INC,T,22.579,2017-12-31
2017,163963,COLUMBIA PROPERTY TRUST INC,CXP,185689,PERSHING GOLD CORP,PGLC,18.251,2017-12-31
2017,163963,COLUMBIA PROPERTY TRUST INC,CXP,008007,WELLS FARGO & CO,WFC,20.522,2017-12-31
2017,163963,COLUMBIA PROPERTY TRUST INC,CXP,011436,CBS CORP -OLD,CBS.2,14.57,2017-12-31
2017,163963,COLUMBIA PROPERTY TRUST INC,CXP,062634,ALTABA INC,AABA,14.556,2017-12-31
2017,163963,COLUMBIA PROPERTY TRUST INC,CXP,018872,TWITTER INC,TWTR,15.894,2017-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,009899,AT&T INC,T,22.795,2018-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,185689,PERSHING GOLD CORP,PGLC,18.452,2018-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,008007,WELLS FARGO & CO,WFC,15.52,2018-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,011436,CBS CORP -OLD,CBS.2,14.788,2018-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,062634,ALTABA INC,AABA,14.794,2018-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,018872,TWITTER INC,TWTR,16.174,2018-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,033301,DOCUSIGN INC,DOCU,10.897,2018-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,007875,NEWELL BRANDS INC,NWL,9.592,2018-12-31
2018,163963,COLUMBIA PROPERTY TRUST INC,CXP,033433,WEWORK INC,WEWKQ,7.384,2018-12-31
2019,163963,COLUMBIA PROPERTY TRUST INC,CXP,185689,PERSHING GOLD CORP,PGLC,18.712,2019-12-31
2019,163963,COLUMBIA PROPERTY TRUST INC,CXP,008007,WELLS FARGO & CO,WFC,15.658,2019-12-31
2019,163963,COLUMBIA PROPERTY TRUST INC,CXP,011436,CBS CORP -OLD,CBS.2,14.995,2019-12-31
2019,163963,COLUMBIA PROPERTY TRUST INC,CXP,062634,ALTABA INC,AABA,15.142,2019-12-31
2019,163963,COLUMBIA PROPERTY TRUST INC,CXP,018872,TWITTER INC,TWTR,17.398,2019-12-31
2019,163963,COLUMBIA PROPERTY TRUST INC,CXP,033301,DOCUSIGN INC,DOCU,12.751,2019-12-31
2019,163963,COLUMBIA PROPERTY TRUST INC,CXP,030091,SNAP INC,SNAP,12.385,2019-12-31
2019,163963,COLUMBIA PROPERTY TRUST INC,CXP,033433,WEWORK INC,WEWKQ,7.954,2019-12-31
2020,163963,COLUMBIA PROPERTY TRUST INC,CXP,185689,PERSHING GOLD CORP,PGLC,18.797,2020-12-31
2020,163963,COLUMBIA PROPERTY TRUST INC,CXP,008007,WELLS FARGO & CO,WFC,15.779,2020-12-31
2020,163963,COLUMBIA PROPERTY TRUST INC,CXP,018872,TWITTER INC,TWTR,20.671,2020-12-31
2020,163963,COLUMBIA PROPERTY TRUST INC,CXP,033301,DOCUSIGN INC,DOCU,7.72,2020-12-31
2020,163963,COLUMBIA PROPERTY TRUST INC,CXP,030091,SNAP INC,SNAP,12.655,2020-12-31
2020,163963,COLUMBIA PROPERTY TRUST INC,CXP,033433,WEWORK INC,WEWKQ,7.124,2020-12-31
2020,163963,COLUMBIA PROPERTY TRUST INC,CXP,064768,AMAZON.COM INC,AMZN,9.668,2020-12-31
2020,163963,COLUMBIA PROPERTY TRUST INC,CXP,037413,AFFIRM HOLDINGS INC,AFRM,7.207,2020-12-31
2015,163983,TREEHOUSE FOODS INC,THS,011259,WALMART INC,WMT,663.726,2015-12-31
2016,163983,TREEHOUSE FOODS INC,THS,011259,WALMART INC,WMT,1156.597,2016-12-31
2017,163983,TREEHOUSE FOODS INC,THS,011259,WALMART INC,WMT,1386.374,2017-12-31
2017,163983,TREEHOUSE FOODS INC,THS,029028,COSTCO WHOLESALE CORP,COST,649.075,2017-12-31
2018,163983,TREEHOUSE FOODS INC,THS,011259,WALMART INC,WMT,1290.286,2018-12-31
2018,163983,TREEHOUSE FOODS INC,THS,029028,COSTCO WHOLESALE CORP,COST,,2018-12-31
2019,163983,TREEHOUSE FOODS INC,THS,011259,WALMART INC,WMT,1046.492,2019-12-31
2019,163983,TREEHOUSE FOODS INC,THS,029028,COSTCO WHOLESALE CORP,COST,,2019-12-31
2020,163983,TREEHOUSE FOODS INC,THS,011259,WALMART INC,WMT,1039.841,2020-12-31
2020,163983,TREEHOUSE FOODS INC,THS,029028,COSTCO WHOLESALE CORP,COST,,2020-12-31
2021,163983,TREEHOUSE FOODS INC,THS,011259,WALMART INC,WMT,973.71,2021-12-31
2023,163983,TREEHOUSE FOODS INC,THS,011259,WALMART INC,WMT,768.678,2023-12-31
2018,164046,GRAN TIERRA ENERGY INC,GTE,287882,ECOPETROL SA,EC,,2018-12-31
2019,164046,GRAN TIERRA ENERGY INC,GTE,287882,ECOPETROL SA,EC,,2019-12-31
2015,164109,LINN ENERGY INC,LNGG.1,170841,PHILLIPS 66,PSX,346,2015-12-31
2017,164116,OMEGA FLEX INC,OFLX,100644,FERGUSON ENTERPRISES INC,FERG,,2017-12-31
2018,164116,OMEGA FLEX INC,OFLX,100644,FERGUSON ENTERPRISES INC,FERG,,2018-12-31
2019,164116,OMEGA FLEX INC,OFLX,100644,FERGUSON ENTERPRISES INC,FERG,,2019-12-31
2020,164116,OMEGA FLEX INC,OFLX,100644,FERGUSON ENTERPRISES INC,FERG,,2020-12-31
2021,164116,OMEGA FLEX INC,OFLX,100644,FERGUSON ENTERPRISES INC,FERG,,2021-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,002184,BEST BUY CO INC,BBY,12.697,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,011672,TJX COS INC (THE),TJX,10.833,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,025338,BED BATH & BEYOND INC,BBBYQ,9.492,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,009248,ROSS STORES INC,ROST,10.583,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,009155,RITE AID CORP,RADCQ,9.388,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028648,PETSMART INC,PETM,8.398,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,005680,HOME DEPOT INC,HD,7.303,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,066278,SPORTS AUTHORITY INC,TSA,5.785,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,008579,PIER 1 IMPORTS INC/DE,PIRRQ,5.564,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,007316,MICHAELS COS INC,MIK,6.167,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,008815,PUBLIX SUPER MARKETS INC,PUSH.1,5.405,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,147638,REGAL ENTERTAINMENT GROUP,RGC.1,6.911,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,150139,DICKS SPORTING GOODS INC,DKS,5.403,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,014624,ODP CORP,ODP,5.551,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,004072,ASCENA RETAIL GROUP INC,ASNAQ,5.416,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028924,BARNES & NOBLE INC,BKS,4.686,2015-12-31
2015,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006502,KROGER CO,KR,4.978,2015-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,002184,BEST BUY CO INC,BBY,12.219,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,011672,TJX COS INC (THE),TJX,9.406,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,025338,BED BATH & BEYOND INC,BBBYQ,8.434,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,009248,ROSS STORES INC,ROST,9.752,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028648,PETSMART INC,PETM,7.993,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,008579,PIER 1 IMPORTS INC/DE,PIRRQ,4.97,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,007316,MICHAELS COS INC,MIK,6.108,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,008815,PUBLIX SUPER MARKETS INC,PUSH.1,4.964,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,147638,REGAL ENTERTAINMENT GROUP,RGC.1,6.911,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,150139,DICKS SPORTING GOODS INC,DKS,5.325,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,014624,ODP CORP,ODP,4.953,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,004072,ASCENA RETAIL GROUP INC,ASNAQ,5.182,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006502,KROGER CO,KR,5.289,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006829,LOWE'S COS INC,LOW,4.79,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,065105,BJ'S WHOLESALE CLUB INC,BJ.1,4.609,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,187084,PARTY CITY HOLDCO INC,PRTYQ,4.496,2016-12-31
2016,164132,RETAIL PPTYS OF AMERICA INC,RPAI,161036,MATTRESS FIRM HOLDING CORP,MFRM.1,4.257,2016-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,002184,BEST BUY CO INC,BBY,10.063,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,011672,TJX COS INC (THE),TJX,7.396,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,025338,BED BATH & BEYOND INC,BBBYQ,7.055,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,009248,ROSS STORES INC,ROST,6.758,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028648,PETSMART INC,PETM,6.105,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,005680,HOME DEPOT INC,HD,4.162,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,008579,PIER 1 IMPORTS INC/DE,PIRRQ,3.668,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,007316,MICHAELS COS INC,MIK,5.222,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,147638,REGAL ENTERTAINMENT GROUP,RGC.1,6.911,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,014624,ODP CORP,ODP,3.693,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,004072,ASCENA RETAIL GROUP INC,ASNAQ,4.791,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028924,BARNES & NOBLE INC,BKS,4.115,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006502,KROGER CO,KR,3.638,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006829,LOWE'S COS INC,LOW,3.944,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,065105,BJ'S WHOLESALE CLUB INC,BJ.1,4.609,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,187084,PARTY CITY HOLDCO INC,PRTYQ,3.508,2017-12-31
2017,164132,RETAIL PPTYS OF AMERICA INC,RPAI,161036,MATTRESS FIRM HOLDING CORP,MFRM.1,3.452,2017-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,002184,BEST BUY CO INC,BBY,8.443,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,011672,TJX COS INC (THE),TJX,7.02,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,025338,BED BATH & BEYOND INC,BBBYQ,6.78,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,009248,ROSS STORES INC,ROST,6.566,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028648,PETSMART INC,PETM,5.626,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,005680,HOME DEPOT INC,HD,3.484,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,008579,PIER 1 IMPORTS INC/DE,PIRRQ,3.172,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,007316,MICHAELS COS INC,MIK,4.997,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,147638,REGAL ENTERTAINMENT GROUP,RGC.1,6.968,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,014624,ODP CORP,ODP,3.449,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,004072,ASCENA RETAIL GROUP INC,ASNAQ,4.734,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028924,BARNES & NOBLE INC,BKS,3.415,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006502,KROGER CO,KR,3.638,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006829,LOWE'S COS INC,LOW,3.944,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,065105,BJ'S WHOLESALE CLUB INC,BJ.1,4.659,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,187084,PARTY CITY HOLDCO INC,PRTYQ,3.495,2018-12-31
2018,164132,RETAIL PPTYS OF AMERICA INC,RPAI,029909,PETCO ANIMAL SUPPLIES INC,PETC,3.147,2018-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,002184,BEST BUY CO INC,BBY,8.857,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,011672,TJX COS INC (THE),TJX,7.967,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,025338,BED BATH & BEYOND INC,BBBYQ,6.344,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,009248,ROSS STORES INC,ROST,6.097,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028648,PETSMART INC,PETM,5.764,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,005680,HOME DEPOT INC,HD,3.404,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,007316,MICHAELS COS INC,MIK,4.855,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,147638,REGAL ENTERTAINMENT GROUP,RGC.1,3.882,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,014624,ODP CORP,ODP,3.397,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,004072,ASCENA RETAIL GROUP INC,ASNAQ,4.063,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028924,BARNES & NOBLE INC,BKS,3.592,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006502,KROGER CO,KR,3.639,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,006829,LOWE'S COS INC,LOW,3.944,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,065105,BJ'S WHOLESALE CLUB INC,BJ.1,4.659,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,187084,PARTY CITY HOLDCO INC,PRTYQ,3.383,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,029909,PETCO ANIMAL SUPPLIES INC,PETC,3.155,2019-12-31
2019,164132,RETAIL PPTYS OF AMERICA INC,RPAI,178704,ULTA BEAUTY INC,ULTA,3.183,2019-12-31
2020,164132,RETAIL PPTYS OF AMERICA INC,RPAI,002184,BEST BUY CO INC,BBY,8.587,2020-12-31
2020,164132,RETAIL PPTYS OF AMERICA INC,RPAI,011672,TJX COS INC (THE),TJX,8.022,2020-12-31
2020,164132,RETAIL PPTYS OF AMERICA INC,RPAI,025338,BED BATH & BEYOND INC,BBBYQ,5.929,2020-12-31
2020,164132,RETAIL PPTYS OF AMERICA INC,RPAI,009248,ROSS STORES INC,ROST,6.172,2020-12-31
2020,164132,RETAIL PPTYS OF AMERICA INC,RPAI,028648,PETSMART INC,PETM,5.784,2020-12-31
2020,164132,RETAIL PPTYS OF AMERICA INC,RPAI,005680,HOME DEPOT INC,HD,3.404,2020-12-31
